i,X,Y,Z
533,1 , 65368 , 112
534,1 , 65367 , 112
535,1 , 65367 , 112
536,0 , 65367 , 112
537,0 , 65367 , 112
538,0 , 65367 , 112
539,0 , 65367 , 112
540,0 , 65367 , 112
541,0 , 65368 , 112
542,0 , 65368 , 112
543,0 , 65367 , 112
544,0 , 65367 , 112
545,65535 , 65367 , 113
546,65535 , 65367 , 112
547,65535 , 65367 , 112
548,0 , 65367 , 112
549,0 , 65367 , 112
550,65535 , 65368 , 113
551,65535 , 65367 , 113
552,65535 , 65367 , 113
553,0 , 65369 , 112
554,0 , 65369 , 112
555,65535 , 65367 , 112
556,65535 , 65367 , 112
557,65535 , 65367 , 113
558,65535 , 65368 , 114
559,65535 , 65368 , 114
560,65535 , 65367 , 112
561,65535 , 65367 , 112
562,65535 , 65367 , 111
563,0 , 65367 , 112
564,0 , 65367 , 112
565,1 , 65368 , 112
566,1 , 65368 , 112
567,65535 , 65366 , 114
568,65535 , 65368 , 112
569,65534 , 65366 , 113
570,65535 , 65367 , 113
571,65535 , 65367 , 113
572,0 , 65367 , 112
573,65534 , 65368 , 113
574,65535 , 65367 , 111
575,65535 , 65367 , 112
576,65535 , 65367 , 112
577,0 , 65369 , 113
578,65535 , 65368 , 113
579,0 , 65368 , 113
580,65535 , 65368 , 112
581,65535 , 65368 , 112
582,65535 , 65367 , 112
583,65534 , 65368 , 112
584,65535 , 65368 , 112
585,65535 , 65368 , 112
586,65535 , 65368 , 112
587,65535 , 65368 , 113
588,65535 , 65367 , 111
589,65535 , 65369 , 112
590,65535 , 65369 , 112
591,65534 , 65369 , 112
592,0 , 65368 , 112
593,65535 , 65367 , 111
594,65535 , 65367 , 113
595,65535 , 65367 , 113
596,65534 , 65368 , 112
597,65535 , 65368 , 112
598,65535 , 65369 , 111
599,65535 , 65368 , 112
600,65535 , 65368 , 112
601,65535 , 65368 , 112
602,65535 , 65367 , 112
603,65535 , 65367 , 112
604,65535 , 65369 , 111
605,65535 , 65369 , 111
606,65534 , 65368 , 112
607,65535 , 65368 , 112
608,65535 , 65368 , 112
609,65535 , 65367 , 111
610,65535 , 65367 , 111
611,65535 , 65367 , 112
612,65535 , 65368 , 112
613,65535 , 65368 , 112
614,65535 , 65368 , 112
615,65535 , 65368 , 112
616,65535 , 65369 , 113
617,65535 , 65368 , 112
618,65534 , 65368 , 112
619,65535 , 65368 , 112
